"","rep.0..days.","rep.0..days."
"70",23811.199219,21673.19922
"71",23901.330078,21882.48047
"72",23878.349609,22000.49023
"73",24258.960938,21964.26953
"74",24197.779297,21993.43945
"75",24721.669922,22129.73047
"76",24939.150391,22218.99023
"77",25289.240234,22174.33984
"78",25680.779297,21891.36914
"79",25516.779297,22129.14063
"80",25666.289063,21739.11914
"81",25914.150391,21832.23047
"82",25755.349609,22146.08984
"83",26241.019531,22494.75977
"84",26183.949219,22465.60938
"85",26262.130859,22492.42969
"86",25610.210938,22580.55078
"87",25449.789063,22766.91016
"88",25063.169922,22932.50977
"89",25552.769531,22910.83984
"90",25533.480469,22799.7793
"91",25513.710938,23023.16016
"92",25618.859375,22937.2207
"93",25742.230469,22997.91016
"94",25169.460938,22998.92969
"95",25460.289063,22820.7793
"96",25043.119141,22814.94922
"97",24714.070313,22909.53906
"98",24127.310547,22821.33984
"99",24282.039063,23016.10938
"100",24249.509766,22976.88086
"101",24383.990234,23162.33984
"102",24533.119141,23266.69922
"103",24831.359375,23649.55078
"104",24375.759766,23787.67969
"105",24123.25,23741.81055
"106",24255.289063,23919.33984
"107",24402.179688,24099.69922
"108",23375.519531,23290.59961
"109",23327.599609,23215.75977
"110",23023.859375,23190.64063
"111",22592.300781,23335.58984
"112",23029.689453,23550.44922
"113",23057.990234,23530.85938
"114",23325.800781,23669.90039
"115",22797.609375,23759.80078
"116",22745.599609,23686.48047
"117",22714.960938,23317.91992
"118",22456.019531,23571.90039
"119",22635.160156,23619.65039
"120",22455.669922,23739.4707
"121",22042.349609,23297.15039
"122",22102.009766,23584.42969
"123",21704.449219,23689.43945
"124",21242.779297,23788.31055
"125",21423.820313,23952.5
"126",21913.060547,23851.82031
"127",21220.810547,23549.51953
"128",21805.810547,23407.05078
"129",21821.779297,23031.30078
"130",22184.550781,23233.31055
"131",22014.460938,23037.53906
"132",21174.769531,23394.39063
"133",21223.5,23304.9707
"134",21734.720703,23374.40039
"135",21874.189453,23604.08008
"136",22532.900391,23565.10938
"137",22527.480469,23325.42969
"138",23134.550781,23132.34961
"139",23087.720703,22954.81055
