"","rep.0..days.","rep.0..days."
"1",0,0
"2",822.494446448253,581.432290516801
"3",901.693194535445,568.00734898085
"4",816.622781548213,528.442538896962
"5",849.377581296387,520.13874874381
"6",851.545406457127,521.024150473045
"7",789.656017904948,517.800657176216
"8",821.710815566848,509.772376352305
"9",868.195099531608,509.130526194109
"10",928.643016628269,501.097411392602
"11",1039.79742427747,500.148190729288
"12",1425.04884521208,501.742525902508
"13",1210.51072831614,501.025254769888
"14",1175.05653078613,494.897582602071
"15",1643.87990639355,496.418122238087
"16",2742.0834369103,501.661541192416
"17",1516.35184264441,508.979994063794
"18",1743.52064648464,515.250961486701
"19",1158.78291968795,516.651630920502
"20",1507.84790964393,541.009471414269
"21",1411.88961557056,534.709247666011
"22",1659.58999127917,523.406255450887
"23",1741.48150309869,534.703339771021
"24",1452.13899107921,542.018358576623
"25",1138.35279861491,558.785693698444
"26",1195.20344474348,538.236642421387
"27",1701.67693621053,512.732403882416
"28",2132.01045154219,532.188171970619
"29",1956.69671112873,541.069225769635
"30",1820.99962021152,526.615939126382
"31",1433.54137468864,521.916634055298
"32",1371.78844794006,520.915312809962
"33",1523.76819926872,471.077459333206
"34",1366.60324529689,468.199554965603
"35",1579.95035239041,456.179517664549
"36",1554.86847451903,450.360377366009
"37",1693.73283430645,445.308187984774
"38",1702.11660674826,442.766442516795
"39",1490.13313257274,432.203936172809
"40",1180.9834397323,436.502955414342
"41",1139.15516674172,430.016178283791
"42",1219.66303758954,431.352250649843
"43",1511.10612045058,426.783386628296
"44",1723.17179132982,423.880905096386
"45",1722.55421438336,426.433835309003
"46",1595.7196205545,422.060798991101
"47",2043.40742593165,422.232826312524
"48",1916.61183969729,432.101615626163
"49",1744.85358854762,421.905746410937
"50",1518.65281203097,407.287042807658
"51",2129.55534702208,401.972241508262
"52",2163.75773298261,401.741655660805
"53",2977.19949483448,397.563455858512
"54",2740.33274522799,400.024726765798
"55",2385.87572367566,392.100721540135
"56",2936.94983517507,390.89368544193
"57",1982.33163799994,384.750766507452
"58",1877.95316945771,383.952589630444
"59",1840.76549154279,383.950180175476
"60",1492.8218980432,378.40796298739
"61",1717.29470671689,373.113847619227
"62",1548.65997928048,371.155041125264
"63",1195.84667564945,368.741070509599
"64",1031.27001988789,370.405066445495
