"","rep.0..days.","rep.0..days.","rep.0..days.","rep.0..days.","rep.0..days."
"320",27148.9000185256,28877.8862303197,27156.2760818618,30027.5741338994,31921.9747117264
"321",27149.7619020481,28878.8030031646,27157.1381995487,30028.5274053524,31922.9881238348
"322",27150.6238129324,28879.7198051139,27158.0003446049,30029.4807070684,31924.0015681155
"323",27151.4857511793,28880.6366361684,27158.8625170312,30030.4340390484,31925.0150445696
"324",27152.3477167899,28881.5534963292,27159.7247168285,30031.3874012934,31926.0285531981
"325",27153.2097097648,28882.4703855971,27160.5869439977,30032.3407938043,31927.0420940019
"326",27154.0717301051,28883.3873039731,27161.4491985396,30033.2942165822,31928.0556669822
"327",27154.9337778115,28884.304251458,27162.311480455,30034.2476696279,31929.0692721399
"328",27155.7958528849,28885.2212280528,27163.173789745,30035.2011529425,31930.082909476
"329",27156.6579553262,28886.1382337585,27164.0361264102,30036.1546665269,31931.0965789916
"330",27157.5200851363,28887.0552685759,27164.8984904517,30037.108210382,31932.1102806877
"331",27158.3822423161,28887.972332506,27165.7608818702,30038.0617845088,31933.1240145653
"332",27159.2444268663,28888.8894255497,27166.6233006667,30039.0153889083,31934.1377806255
"333",27160.1066387879,28889.806547708,27167.485746842,30039.9690235814,31935.1515788692
"334",27160.9688780818,28890.7236989816,27168.348220397,30040.9226885292,31936.1654092975
"335",27161.8311447487,28891.6408793717,27169.2107213325,30041.8763837525,31937.1792719114
"336",27162.6934387897,28892.5580888791,27170.0732496494,30042.8301092523,31938.1931667119
"337",27163.5557602055,28893.4753275046,27170.9358053486,30043.7838650296,31939.2070937001
"338",27164.418108997,28894.3925952494,27171.798388431,30044.7376510853,31940.221052877
"339",27165.280485165,28895.3098921142,27172.6609988974,30045.6914674205,31941.2350442435
"340",27166.1428887106,28896.2272181,27173.5236367487,30046.645314036,31942.2490678008
"341",27167.0053196345,28897.1445732077,27174.3863019857,30047.5991909328,31943.2631235497
"342",27167.8677779375,28898.0619574383,27175.2489946094,30048.5530981119,31944.2772114915
"343",27168.7302636207,28898.9793707926,27176.1117146206,30049.5070355743,31945.291331627
"344",27169.5927766847,28899.8968132717,27176.9744620202,30050.4610033208,31946.3054839573
"345",27170.4553171306,28900.8142848763,27177.837236809,30051.4150013526,31947.3196684835
"346",27171.3178849591,28901.7317856075,27178.7000389879,30052.3690296705,31948.3338852065
"347",27172.1804801712,28902.6493154662,27179.5628685578,30053.3230882754,31949.3481341273
"348",27173.0431027677,28903.5668744533,27180.4257255195,30054.2771771684,31950.3624152471
"349",27173.9057527494,28904.4844625696,27181.288609874,30055.2312963505,31951.3767285667
"350",27174.7684301174,28905.4020798163,27182.151521622,30056.1854458225,31952.3910740873
"351",27175.6311348723,28906.3197261941,27183.0144607645,30057.1396255855,31953.4054518099
"352",27176.4938670151,28907.237401704,27183.8774273024,30058.0938356403,31954.4198617354
"353",27177.3566265467,28908.1551063469,27184.7404212364,30059.0480759881,31955.434303865
"354",27178.2194134679,28909.0728401237,27185.6034425675,30060.0023466296,31956.4487781995
"355",27179.0822277796,28909.9906030355,27186.4664912966,30060.956647566,31957.4632847401
"356",27179.9450694826,28910.908395083,27187.3295674244,30061.910978798,31958.4778234878
"357",27180.8079385779,28911.8262162672,27188.1926709519,30062.8653403268,31959.4923944435
"358",27181.6708350663,28912.7440665891,27189.05580188,30063.8197321533,31960.5069976084
"359",27182.5337589487,28913.6619460495,27189.9189602095,30064.7741542784,31961.5216329834
"360",27183.3967102259,28914.5798546495,27190.7821459413,30065.7286067031,31962.5363005696
"361",27184.2596888989,28915.4977923898,27191.6453590762,30066.6830894284,31963.5510003679
"362",27185.1226949684,28916.4157592715,27192.5085996152,30067.6376024552,31964.5657323795
"363",27185.9857284353,28917.3337552955,27193.371867559,30068.5921457844,31965.5804966053
"364",27186.8487893006,28918.2517804626,27194.2351629086,30069.5467194171,31966.5952930463
"365",27187.7118775651,28919.1698347739,27195.0984856649,30070.5013233542,31967.6101217036
"366",27188.5749932297,28920.0879182302,27195.9618358286,30071.4559575967,31968.6249825782
"367",27189.4381362951,28921.0060308325,27196.8252134008,30072.4106221455,31969.6398756711
"368",27190.3013067624,28921.9241725817,27197.6886183822,30073.3653170016,31970.6548009833
"369",27191.1645046324,28922.8423434787,27198.5520507737,30074.320042166,31971.6697585159
"370",27192.0277299059,28923.7605435245,27199.4155105762,30075.2747976395,31972.6847482699
"371",27192.8909825838,28924.6787727199,27200.2789977905,30076.2295834233,31973.6997702463
"372",27193.754262667,28925.5970310659,27201.1425124176,30077.1843995182,31974.7148244462
"373",27194.6175701563,28926.5153185635,27202.0060544583,30078.1392459252,31975.7299108705
"374",27195.4809050527,28927.4336352134,27202.8696239134,30079.0941226452,31976.7450295202
"375",27196.3442673569,28928.3519810168,27203.7332207839,30080.0490296793,31977.7601803965
"376",27197.2076570699,28929.2703559745,27204.5968450706,30081.0039670284,31978.7753635003
"377",27198.0710741926,28930.1887600873,27205.4604967743,30081.9589346934,31979.7905788326
"378",27198.9345187257,28931.1071933564,27206.3241758961,30082.9139326754,31980.8058263945
"379",25718.4713549964,27450.6990201086,25725.8612467628,29179.9450033421,30500.4944705132
"380",25719.2878273643,27451.5704847039,25726.6779537341,29180.8713655066,30501.4627555484
"381",25720.1043256524,27452.4419769651,25727.4946866331,29181.7977570799,30502.4310713234
"382",25720.9208498615,27453.3134968932,25728.3114454605,29182.7241780629,30503.399417839
"383",25721.7373999924,27454.185044489,25729.1282302172,29183.6506284566,30504.3677950963
"384",25722.5539760459,27455.0566197535,25729.945040904,29184.5771082619,30505.3362030962
"385",25723.3705780229,27455.9282226874,25730.7618775217,29185.5036174797,30506.3046418397
"386",25724.1872059241,27456.7998532917,25731.5787400711,29186.4301561109,30507.2731113277
"387",25725.0038597505,27457.6715115673,25732.3956285531,29187.3567241566,30508.2416115614
"388",25725.8205395028,27458.543197515,25733.2125429684,29188.2833216175,30509.2101425415
"389",25726.6372451819,27459.4149111357,25734.029483318,29189.2099484948,30510.1787042692
"390",25727.4539767885,27460.2866524302,25734.8464496026,29190.1366047892,30511.1472967453
"391",25728.2707343235,27461.1584213996,25950.284629216,29191.0632905017,30512.1159199709
"392",25729.0875177878,27462.0302180446,25951.1084608523,29191.9900056333,30513.0845739469
"393",25729.9043271821,27462.9020423661,25951.9323186424,29192.9167501849,30514.0532586743
"394",25730.7211625073,27463.773894365,25952.7562025871,29193.8435241575,30515.0219741541
"395",25731.5380237641,27464.6457740423,25953.5801126873,29194.7703275519,30515.9907203873
"396",25732.3549109535,27465.5176813986,25954.4040489438,29195.6971603691,30516.9594973748
"397",25733.1718240762,27466.389616435,25955.2280113573,29196.62402261,30517.9283051176
"398",25733.9887631331,27467.2615791523,25956.0519999289,29197.5509142756,30518.8971436167
"399",25734.8057281249,27468.1335695515,25956.8760146592,29198.4778353668,30519.8660128731
"400",25735.6227190526,27469.0055876332,25957.7000555491,29199.4047858845,30520.8349128877
"401",25736.4397359169,27469.8776333986,25958.5241225995,29200.3317658297,30521.8038436615
"402",25737.2567787186,27470.7497068484,25959.3482158112,29201.2587752033,30522.7728051956
"403",25738.0738474587,27471.6218079835,25960.1723351849,29202.1858140062,30523.7417974908
"404",25738.8909421378,27472.4939368047,25960.9964807216,29203.1128822394,30524.7108205481
"405",25739.7080627569,27473.3660933131,25961.8206524221,29204.0399799038,30525.6798743686
"406",25740.5252093167,27474.2382775094,25962.6448502871,29204.9671070003,30526.6489589532
"407",25741.3423818181,27475.1104893945,25963.4690743176,29205.89426353,30527.6180743028
"408",25742.1595802618,27475.9827289693,25964.2933245144,29206.8214494936,30528.5872204186
"409",25742.9768046488,27476.8549962347,25965.1176008782,29207.7486648921,30529.5563973013
"410",25743.7940549799,27477.7272911916,25965.9419034099,29208.6759097266,30530.525604952
"411",25744.6113312558,27478.5996138408,25966.7662321104,29209.6031839978,30531.4948433718
"412",25745.4286334774,27479.4719641832,25967.5905869805,29210.5304877068,30532.4641125615
"413",25746.2459616455,27480.3443422198,25968.414968021,29211.4578208545,30533.4334125221
"414",25747.0633157609,27481.2167479513,25969.2393752327,29212.3851834418,30534.4027432547
"415",25747.8806958245,27482.0891813787,25970.0638086165,29213.3125754697,30535.3721047601
"416",25963.8243795804,27482.9616425028,25970.8882681733,29214.239996939,30536.3414970394
"417",25964.6486410569,27483.8341313245,25971.7127539037,29215.1674478507,30537.3109200936
"418",25965.4729287007,27484.7066478448,25972.5372658087,29216.0949282058,30538.2803739236
"419",25966.2972425129,27485.5791920644,25973.3618038891,29217.0224380052,30539.2498585304
"420",25967.1215824942,27486.4517639842,25974.1863681457,29217.9499772498,30540.2193739149
"421",25967.9459486454,27487.3243636052,25975.0109585794,29218.8775459406,30541.1889200783
"422",25968.7703409674,27488.1969909283,25975.835575191,29219.8051440785,30542.1584970213
"423",25969.594759461,27489.0696459542,25976.6602179813,29220.7327716644,30543.1281047451
"424",25970.419204127,27489.9423286839,25977.4848869512,29221.6604286992,30544.0977432505
"425",25971.2436749663,27490.8150391182,25978.3095821014,29222.588115184,30545.0674125386
"426",25972.0681719797,27491.6877772581,25979.1343034329,29223.5158311195,30546.0371126104
"427",25972.892695168,27492.5605431044,25979.9590509463,29224.4435765069,30547.0068434667
"428",25973.7172445321,27493.4333366579,25980.7838246427,29225.3713513469,30547.9766051087
"429",25974.5418200727,27494.3061579197,25981.6086245228,29226.2991556406,30548.9463975372
"430",25975.3664217907,27495.1790068905,25982.4334505874,29227.2269893889,30549.9162207533
"431",25976.1910496871,27496.0518835712,25983.2583028374,29228.1548525926,30550.8860747579
"432",25977.0157037624,27496.9247879628,25984.0831812736,29229.0827452529,30551.855959552
"433",25977.8403840177,27497.797720066,25984.9080858968,29230.0106673704,30552.8258751366
"434",25978.6650904538,27498.6706798818,25985.7330167079,29230.9386189463,30553.7958215127
"435",25979.4898230714,27499.543667411,25986.5579737077,29231.8665999815,30554.7657986812
"436",25980.3145818714,27500.4166826546,25987.382956897,29232.7946104768,30555.7358066431
"437",25981.1393668546,27501.2897256134,25988.2079662767,29233.7226504333,30556.7058453994
"438",25981.964178022,27502.1627962883,25989.0330018475,29234.6507198518,30557.6759149511
"439",25982.7890153742,27503.0358946801,25989.8580636104,29235.5788187333,30558.6460152991
"440",25983.6138789121,27503.9090207898,25990.6831515661,29236.5069470787,30559.6161464445
"441",25984.4387686366,27504.7821746183,25991.5082657155,29237.4351048889,30560.5863083881
"442",25985.2636845485,27505.6553561663,25992.3334060595,29238.363292165,30561.556501131
"443",25986.0886266486,27506.5285654348,25993.1585725987,29239.2915089078,30562.5267246742
"444",25986.9135949378,27507.4018024247,25993.9837653342,29240.2197551183,30563.4969790186
"445",25987.7385894168,27508.2750671369,25994.8089842667,29241.1480307973,30564.4672641653
"446",25988.5636100866,27509.1483595721,25995.634229397,29242.0763359459,30565.4375801151
"447",25989.3886569479,27510.0216797314,25996.459500726,29243.004670565,30566.4079268691
"448",25990.2137300016,27510.8950276156,25997.2847982545,29243.9330346555,30567.3783044283
"449",25991.0388292485,27511.7684032255,25998.1101219833,29244.8614282183,30568.3487127935
"450",25991.8639546895,27512.6418065621,25998.9354719133,29245.7898512544,30569.3191519659
"451",25992.6891063253,27513.5152376263,25999.7608480453,29246.7183037648,30570.2896219464
"452",25993.5142841568,27514.3886964188,26000.5862503801,29247.6467857502,30571.2601227359
"453",25994.3394881849,27515.2621829406,26001.4116789186,29248.5752972118,30572.2306543355
"454",25995.1647184103,27516.1356971926,26002.2371336616,29249.5038381504,30573.201216746
"455",25995.9899748339,27517.0092391757,26003.0626146099,29250.4324085669,30574.1718099686
"456",25996.8152574566,27517.8828088906,26003.8881217644,29251.3610084623,30575.1424340041
"457",25997.6405662791,27518.7564063384,26004.7136551259,29252.2896378376,30576.1130888536
"458",25998.4659013024,27519.6300315199,26005.5392146952,29253.2182966936,30577.0837745181
"459",25999.2912625271,27520.503684436,26006.3648004731,29254.1469850314,30578.0544909984
"460",26000.1166499542,27521.3773650875,26007.1904124605,29255.0757028517,30579.0252382956
"461",26000.9420635846,27522.2510734753,26008.0160506583,29256.0044501557,30579.9960164107
"462",26001.7675034189,27523.1248096004,26008.8417150672,29256.9332269441,30580.9668253446
"463",26002.5929694581,27523.9985734635,26009.6674056881,29257.862033218,30581.9376650983
"464",26003.4184617029,27524.8723650657,26010.4931225218,29258.7908689783,30582.9085356729
"465",26004.2439801543,27525.7461844076,26011.3188655692,29259.7197342259,30583.8794370692
"466",26005.0695248131,27526.6200314904,26012.144634831,29260.6486289617,30584.8503692882
"467",26005.89509568,27527.4939063147,26012.9704303082,29261.5775531868,30585.8213323311
"468",26006.7206927559,27528.3678088815,26013.7962520015,29262.5065069019,30586.7923261986
"469",26007.5463160417,27529.2417391918,26014.6220999118,29263.4354901082,30587.7633508918
"470",26008.3719655382,27530.1156972462,26015.4479740399,29264.3645028064,30588.7344064117
"471",26009.1976412462,27530.9896830459,26016.2738743866,29265.2935449976,30589.7054927592
"472",26010.0233431665,27531.8636965915,26017.0998009528,29266.2226166826,30590.6766099353
"473",26010.8490713,27532.737737884,26017.9257537393,29267.1517178624,30591.6477579411
"474",26011.6748256475,27533.6118069244,26018.751732747,29268.080848538,30592.6189367774
"475",26012.5006062098,27534.4859037133,26019.5777379766,29269.0100087103,30593.5901464454
"476",26013.3264129878,27535.3600282519,26020.4037694291,29269.9391983802,30594.5613869458
"477",26014.1522459824,27536.2341805408,26021.2298271051,29270.8684175486,30595.5326582798
"478",26014.9781051942,27537.1083605811,26022.0559110057,29271.7976662165,30596.5039604483
"479",26015.8039906243,27537.9825683736,26022.8820211315,29272.7269443849,30597.4752934522
"480",26016.6299022733,27538.8568039191,26023.7081574835,29273.6562520546,30598.4466572926
"481",26017.4558401421,27539.7310672185,26024.5343200624,29274.5855892266,30599.4180519705
"482",26018.2818042317,27540.6053582728,26025.3605088692,29275.5149559018,30600.3894774867
"483",26019.1077945427,27541.4796770829,26026.1867239045,29276.4443520812,30601.3609338424
"484",26019.933811076,27542.3540236495,26027.0129651694,29277.3737777658,30602.3324210384
"485",26020.7598538326,27543.2283979736,26027.8392326645,29278.3032329563,30603.3039390758
"486",26021.5859228131,27544.102800056,26028.6655263908,29279.2327176539,30604.2754879555
"487",26022.4120180184,27544.9772298977,26029.491846349,29280.1622318594,30605.2470676785
"488",26023.2381394494,27545.8516874995,26030.31819254,29281.0917755737,30606.2186782459
"489",26024.0642871069,27546.7261728623,26031.1445649647,29282.0213487978,30607.1903196584
"490",26024.8904609917,27547.6006859869,26031.9709636238,29282.9509515327,30608.1619919173
"491",26025.7166611047,27548.4752268744,26032.7973885182,29283.8805837792,30609.1336950233
"492",26026.5428874467,27549.3497955254,26033.6238396488,29284.8102455383,30610.1054289776
"493",26027.3691400185,27550.224391941,26034.4503170163,29285.739936811,30611.0771937811
"494",26028.195418821,27551.0990161221,26035.2768206216,29286.6696575981,30612.0489894347
"495",26029.0217238549,27551.9736680694,26036.1033504655,29287.5994079006,30613.0208159395
"496",26029.8480551212,27552.8483477838,26036.9299065489,29288.5291877196,30613.9926732964
"497",26030.6744126206,27553.7230552663,26037.7564888725,29289.4589970557,30614.9645615063
"498",26031.500796354,27554.5977905178,26038.5830974373,29290.3888359102,30615.9364805704
"499",26032.3272063222,27555.4725535391,26039.4097322441,29291.3187042837,30616.9084304896
"500",26033.1536425261,27556.347344331,26040.2363932936,29292.2486021774,30617.8804112648
"501",26033.9801049665,27557.2221628946,26041.0630805868,29293.1785295921,30618.852422897
"502",26034.8065936442,27558.0970092305,26041.8897941244,29294.1084865288,30619.8244653872
"503",26035.63310856,27558.9718833399,26042.7165339073,29295.0384729884,30620.7965387364
"504",26036.4596497148,27559.8467852234,26043.5432999364,29295.9684889719,30621.7686429455
"505",26037.2862171095,27560.7217148821,26044.3700922124,29296.8985344801,30622.7407780156
