"","rep.0..days.","rep.0..days.","rep.0..days.","rep.0..days.","rep.0..days."
"1",0,0,0,0,0
"2",813.540818665555,848.161869791773,858.987487623538,831.71708904085,811.455182068335
"3",820.178120557201,835.895476988784,850.943094905328,807.724040435173,805.338894067962
"4",823.750286539789,866.311031318,936.98642111137,856.000957112436,827.770438727433
"5",789.411910130593,893.432906612436,894.490379222754,937.868341156788,815.630546114849
"6",777.845684510247,909.04637264448,1020.61071547138,869.557331326499,830.613999146399
"7",795.424455758607,962.546907729768,1117.74911521603,849.287493279132,838.635020532085
"8",830.899517681542,873.832305000274,1243.86755454684,869.312937625712,825.645056448288
"9",827.766482445784,919.151788437729,1243.62288561831,873.563983346076,869.405589281046
"10",841.168800663158,854.677672435604,1254.04840451768,880.855699263603,839.175032558125
"11",798.904285489267,813.45965747563,1270.36567794665,903.932382693099,779.237928819675
"12",769.837035185793,848.550645545003,1312.59426636918,909.712754092084,787.337586418922
"13",764.787770958843,859.875254806603,1331.03007429421,861.813304498303,769.944837139726
"14",777.422238909586,875.641213307621,1411.37343897455,788.428904975069,768.75860652678
"15",799.50625945666,862.318785267617,1699.97616747942,793.669385139398,768.172953042775
"16",757.002986392679,841.084575610429,1723.96337854046,791.827327362058,787.488984009529
"17",741.113710706719,864.113007973717,2073.32727315656,764.452741520914,763.232458335007
"18",733.84667619716,821.216568320731,1842.21711641415,744.092963884716,741.707413371498
"19",729.443576637219,851.968540463046,1515.45310038382,750.556318803908,749.260513945347
"20",723.385819837393,897.135806710592,1153.14984838633,753.766190137072,732.008994695646
"21",722.658783799062,935.761453709394,1197.24679161338,767.265750390359,741.08723446137
"22",715.218167714508,1007.88439407422,1114.48142173231,763.236864513606,746.826322103926
"23",712.531584170333,985.281695488352,1109.03990284743,775.918536842347,753.842745963921
"24",710.117718199304,1075.80137012669,1089.26390797253,771.539265074167,731.175242265986
"25",705.313143479804,1028.46933649169,1302.5609789115,765.530262280932,753.165646147434
"26",709.61509124552,922.65349526199,1656.22171654681,790.43194190526,740.317707526417
"27",704.782592933501,892.800806533464,1515.70369199176,754.491280774353,769.083723586921
"28",719.368583113421,816.524058513128,1527.0642711808,783.438497485119,738.629757242215
"29",701.223100850668,859.291683212724,1624.4366252356,796.239988518654,738.88211412558
"30",699.082182759244,815.909882426486,1782.16073871326,754.289044428866,768.501763361597
"31",686.638287697233,864.243953533866,1946.4320143565,750.358789399824,742.256239413607
"32",683.953276387208,923.938552492424,1695.90967083749,770.980677433175,750.685378768751
"33",700.116747647814,982.233025300557,1602.48951051141,819.086190719844,722.369148728191
"34",714.691046406228,976.712311321444,1684.34135997462,795.843208086507,737.635322979605
"35",693.895590283211,1038.14905802706,1197.67048037394,846.047023899469,683.167089486783
"36",679.696619038181,1087.63655416965,1189.3523623621,867.988504687993,699.354851817211
"37",676.270072875452,1088.80435657969,1278.36594552115,893.952457780218,774.634817908252
"38",690.085221009825,1125.0115607699,1446.17440998619,904.710092101572,813.998200435369
"39",719.26628257651,1106.07889151588,1487.9127646011,948.65060956592,837.232649544503
"40",733.354610623224,892.289149711473,1466.22432763014,989.600075266758,826.530569639361
"41",720.293085875897,951.894402686448,1493.27463143562,1138.16566274597,849.601516360035
"42",756.303919521525,890.669029134436,1339.2498632433,1413.19281222009,746.067052944546
"43",722.320849694905,950.132806111352,1482.08104186089,1293.93760416127,779.803374172376
"44",746.262720637047,852.302502264989,1267.56890728729,1429.56077046579,751.517368599693
"45",766.893899142092,830.385282715021,1239.10896522562,1582.66328658832,797.458774850726
"46",789.182314657636,724.854341314375,1172.84444296532,1709.17320820129,852.366837408961
"47",838.012271254644,778.6719204445,1376.66295916666,1605.5797042351,869.343322096291
"48",884.951432867048,713.811138954215,1416.42600651519,1458.99639403333,955.117311047314
"49",863.06888731,676.816079024111,1273.09890746779,1454.75732660082,885.918530753133
"50",865.146946834348,637.095007707763,1480.76116132319,1356.18935197127,829.17203334928
"51",889.967804536758,632.798877835157,1725.9499868969,1327.79668541293,860.933915878225
"52",923.259853851088,643.287922329169,1393.50625023628,1392.38766923282,750.490841163051
"53",897.922030237095,704.939823495289,1621.42701098447,1595.25277839905,725.068493406096
"54",930.547977836357,711.703073898082,1189.13023960723,1526.23590167401,878.775824555895
"55",953.718514933405,674.465034345747,1396.00673226582,1332.24105278641,909.594680776097
"56",1008.85334100416,648.744420401896,1276.23247564535,1553.90790266927,898.675103399304
"57",985.097370467729,670.411366684699,1347.41825316769,1530.91748258058,845.457059068588
"58",969.005329104674,725.876631992539,1579.89514301808,1600.66825104617,957.26170719875
"59",948.74417572255,699.359989693575,1409.20921779104,1938.1735710569,976.510625979547
"60",903.875653289524,757.486675904246,1369.17213042854,2070.55171819195,1151.56575191773
"61",898.369615562988,663.055407712221,1304.41187985928,2046.35879122275,1176.84250537691
"62",879.889710075151,660.290384619127,1156.0460904074,2041.88059911293,1144.54928552344
