"","rep.0..days.","rep.0..days.","rep.0..days.","rep.0..days.","rep.0..days."
"327",47928.5577825742,19879.0954264767,37100.6906063624,17714.7453738295,22665.6247337264
"328",49063.5146324375,19720.8419305661,37088.1612410726,17665.0306299715,21934.0232332392
"329",48772.369391679,19802.6339806395,37307.5473021913,18116.9258832698,21706.1726193358
"330",48844.8855671878,19146.3275171922,37059.0288410146,18199.5531866794,22458.93252094
"331",49599.7044222343,19443.7136521186,36812.641586796,18075.9100462325,22251.5915565039
"332",48786.6801729054,19606.1441990578,36833.3564306952,17886.1871600322,22284.0536992334
"333",49951.6009208649,19773.0013836863,37054.4422839582,17687.0264918913,21656.3104576933
"334",48245.0634992553,20270.606126969,36711.3985342699,17405.1930038213,21561.7037089046
"335",47818.8291838641,20240.8567993381,37067.1265393793,17448.3857077101,22048.3768652126
"336",47214.5155177122,20662.7457930642,37436.9974099335,17763.6416750192,21746.5267240077
"337",46082.5332063591,20728.5356299496,37333.9303017464,17247.7583049053,21236.3301678791
"338",46698.2994695833,20457.8181303333,37893.902496994,17912.2835410406,21091.7802763224
"339",45196.2282032135,20554.6628522218,37022.038684142,17517.5628635996,20739.8984085878
"340",45123.1319529033,20598.2045759346,37389.7241933921,17993.1806935913,20606.2826450779
"341",46139.700313572,20657.527120672,38346.4669186091,18025.5007291563,20744.7901432667
"342",45707.5935268752,20419.6378529414,38869.0300558384,18348.7428220782,20541.0440907023
"343",45528.566771962,20946.6594286554,38553.1388237791,18556.2754717668,20707.5627907303
"344",46210.5190773949,21241.6255017479,38786.1373115914,18444.1017345665,20929.0243141522
"345",45895.8559905236,21323.6539373652,38311.8254312982,18786.0230002915,20778.1414773031
"346",45929.6128678895,20996.872984005,38662.2649684441,18337.381430344,20758.7487408029
"347",46542.8556570652,20868.3395459392,39347.6608089061,18317.535924003,21172.1070620768
"348",45861.70074192,21294.2316083531,39728.7772335817,18225.3577060022,21411.6062897887
"349",45978.5620726297,21703.3559937625,39154.3896033638,17944.3339034105,21134.1923061944
"350",46130.3981398092,21334.2389700766,38627.7906837951,18001.2554260251,21726.4626697328
"351",46425.6269887723,20783.9071555042,38238.5016812008,17919.4952624592,21749.3855812445
"352",45537.7096034062,21065.4860222554,38111.0564765248,17906.9216803933,21786.6588981296
"353",45418.0389965289,20979.7001505483,38323.6862706272,17350.0731981175,22078.7543535606
"354",45651.7921858371,20850.6058901063,38338.7002617891,17220.7315805762,21761.9213375503
"355",45772.7744610238,20834.4495509694,37793.1911287597,17298.1980746569,21830.8855230076
"356",46276.2274699034,21681.6342700307,38228.4044921727,17220.9938827889,22049.0851841665
"357",45674.5435800218,21839.1838091439,37667.4474837814,17416.7533477479,22201.2473202393
"358",46423.6377930893,21499.0550121883,38024.9356877636,17742.2758906177,22157.1408352455
"359",46749.1966640868,21240.3679755123,38566.7254066699,17673.1488454512,22101.2723912473
"360",47454.2019584099,21219.9079374147,39161.2572363699,17537.321381366,21417.3875791407
"361",47845.7537280066,20994.3898296814,40258.8359120927,17443.9097161162,21390.956237377
"362",49371.2126867267,21482.6316173362,40896.0541512483,17500.1791865799,21780.5480951549
"363",49122.9105529284,21739.0893442712,40927.4574992644,17778.7784595704,21600.5307329946
"364",49369.2106511495,22028.5065566537,41135.3453256412,17530.0088785151,21375.2656426909
"365",47833.4261166134,22766.5713359314,41760.1974183754,17685.1616688015,20868.7509402555
"366",47262.4672718019,23068.2881490343,41910.8798428146,18102.8997635925,21009.3529233601
"367",48241.2531450463,22934.1792732092,41780.8527793324,18004.8200945007,21061.898467691
"368",47908.7452097395,22958.6410598423,42733.4216981254,17709.039112613,20918.9784980022
"369",47828.7861704691,23146.0029867057,42890.3681609091,17539.1138387831,20552.779714757
"370",49337.3180528031,22551.0328320893,42385.7150530699,17740.0422296222,19935.1429630698
"371",49415.134542869,22395.8503358755,42073.4424831432,17653.9765260778,20156.6188242272
"372",50148.983087173,21960.4315751985,41275.106745521,17664.427596824,20400.648323595
"373",49444.1766963003,21743.5436175899,41953.2032020164,17621.0968842101,20363.502048599
"374",49337.9427513079,21969.0588650694,41703.3980928785,17640.1356190706,20177.3272511536
"375",49662.4328337874,21872.9474381991,41431.2182580441,18098.6241949241,19888.8925424123
"376",49569.7897130612,22112.0436208753,41888.1180210717,18090.2901573628,20159.6490167017
"377",50311.4959161051,22258.8841209713,42755.5044198502,18201.0270060806,20191.140445525
"378",49881.4407480863,22001.9752673209,41416.2415554812,18308.980141787,20424.0463301392
"379",50281.6371012108,22110.4366772132,40622.0282863838,18562.234514742,20434.0304458424
"380",48775.8320157467,21860.3608076738,39963.3023317188,18512.7325000974,20620.829662773
"381",48924.8197426956,22037.3986507079,39896.5393836188,18515.9794275923,20965.7433380984
"382",48962.2801538492,22495.8338611563,40729.1141122288,18169.2447107814,20531.7130114767
"383",48205.8191509959,22405.5288316258,40983.0974470847,17846.0815590191,20760.4987381348
"384",49134.1706245302,22098.7785585848,41144.9298285956,17565.3043601416,20387.7724392152
"385",49673.0279615106,21995.3621104798,41130.2610041964,16969.1610392088,20175.3522792614
"386",50761.4868264393,22284.4431501012,41831.1779582436,16999.8143535008,20570.3728575601
"387",51152.3539559266,22416.5963728267,41537.0032147237,16968.0863920718,20468.314194398
"388",51731.1828815064,23031.4279655806,41578.1518832767,17095.1437586455,20905.7171588722
"389",50452.6498688923,22643.7131751729,42429.9920165708,16729.0532735288,20780.9404725436
"390",48769.2975159028,22927.930965528,42613.6679170567,17092.8053735167,20738.2562248421
"391",48465.7520446847,23501.0852287132,43650.0060891502,17126.3185628306,21111.4257482265
"392",48610.3282593958,23517.5507463157,44021.9589396453,16724.7576009813,20657.6977568777
"393",48616.123259426,23804.1685783579,43490.3340989314,16458.1793940957,20829.9708411054
"394",49292.1990588129,24302.8661818482,43970.3760754331,16680.7019377702,20423.5759470395
"395",50385.8986355572,24590.2919954198,43358.7596664794,16448.5808944096,20605.0964033527
"396",49335.3872381919,24387.5395695555,42687.0051928608,15705.5705814177,20563.8037068477
"397",49132.4458357457,24015.2554543923,42668.2026000872,15759.5011556435,20842.8356370897
"398",49211.9170726199,24942.3472894195,41216.3380358603,15703.5623678414,21021.3198320351
"399",49998.1586622703,25274.992555866,42389.8336886987,15528.735993111,21424.6560162312
"400",49361.8564814051,24824.5783768724,41911.4668412095,15879.7757866106,21534.394587271
"401",49724.0719075803,24755.4867759656,41807.6050062333,15654.0399509496,21180.5719356982
"402",48653.5624240749,25041.9560277309,42122.6112563135,15645.1390388307,21253.0882892724
"403",48819.7350815819,25105.3994229103,43126.9655137636,15709.6659038976,21144.8984477046
"404",48971.1978320051,24596.3261385083,42033.7032825387,15648.8956069122,20921.9242914324
"405",49045.8450533504,24114.1005687153,42057.8847712012,15781.613814,20937.9107323169
"406",48623.8396039413,24185.0634515302,42474.7386565015,16512.901505243,21948.3311689584
"407",48851.8751184075,23306.2083544654,42646.3145990642,16471.3855049026,21957.1915747934
"408",49123.036550952,23128.9553099634,41579.6382427301,16812.5391922956,21442.6295808573
"409",50273.9658485895,23120.0234867843,40692.3192996036,16691.4520908194,21347.9867227943
"410",51512.9272384336,23084.8280905284,41576.7879972027,16881.6349991027,21435.8640569895
"411",51041.8763866252,23065.0134236711,41100.9010519185,17339.7061006266,20690.4290878793
"412",50218.2140979746,23173.25793584,40450.2083161339,17581.0218393158,20491.4541240137
"413",50754.7996323833,23457.4330238133,38980.4318415238,17412.2068067254,20991.4169775258
"414",51057.7893512888,23615.2291637299,39116.3364634903,17682.3801042599,21162.0754759541
"415",51116.552933008,23523.7768704405,39241.7174520016,17651.3699081728,21617.0036187222
"416",52792.1878481073,23165.1538131132,38617.8062262969,17729.7221676055,21148.4404220731
"417",53495.9026513913,23310.0921530637,38832.7346204085,17491.577899627,21254.3773491002
"418",53517.2388308079,23405.7199502614,39384.0458804401,17577.8313516001,21022.3180199657
"419",54407.1295866058,23663.7820871346,38823.6516119427,17673.9344970282,21512.4796313957
"420",54735.889114341,24559.093031534,39840.5090237742,17587.9871587686,21177.8058841158
"421",54796.8423050269,24446.6573772344,40175.8293097687,17890.1801003643,20788.3119212811
"422",54773.8561859985,25032.3381238394,40592.8320755925,17837.7778271752,21030.4799372305
"423",53435.3793441576,24124.1600091168,40587.3859610785,17628.3600485104,21297.9567597975
"424",54250.6122682635,23811.2263768672,40818.6970570634,17814.7095743094,21723.398897813
"425",54044.23625516,23489.9924371332,39780.0286432134,17580.6601128574,21491.2484399947
"426",53356.6695633595,23248.2452169376,39235.493141193,17624.9805949704,21360.2143215407
"427",54578.9810907776,23078.8188533565,38757.4805911243,17596.1843602074,20764.2092853924
"428",54481.9920054428,22762.369819062,39374.7465000768,17679.0683444133,20454.7682120019
"429",55008.0947932603,22686.9244103192,38828.9590341819,17909.7215328952,20139.5542465005
"430",55038.637783787,22604.1418350455,38423.9131080481,17922.0535942122,20472.9254584594
"431",55681.5057490475,22153.2545731717,37042.8380857499,17480.7401646022,20326.32380335
"432",54758.7646338003,22309.9670593914,37036.9338826114,17248.1657218027,20736.0510088985
"433",54158.066266462,22673.3408117868,36772.2804043082,16792.8782493931,19986.0314416317
"434",53921.8882185153,22379.2729725665,37521.7277810111,16564.4432219464,20013.4225623231
"435",54161.4647494978,22076.024416711,37793.7364961031,16223.5226823014,19561.5601211835
"436",52937.0015746073,22486.5736480588,38395.1199500843,15880.3424903379,19637.7392914095
"437",52462.976724965,22790.4519711309,37915.9470968858,15741.1315252444,20148.5688150897
"438",52373.9483414832,22965.1971060322,37624.9453349201,15712.0777505954,19660.0891073743
"439",52970.6051754122,23304.1781797254,38343.2713184901,15426.7046139941,20402.3995966203
"440",52529.5377330182,22634.2460673228,38055.7841999386,15483.1122614934,20284.6817461116
"441",52992.621767324,23551.9982422801,37976.444965776,15498.173736026,20055.5010783336
"442",53908.2977166677,23226.3453307513,38190.0773217885,15133.890753426,20401.1525722333
"443",55209.6248375613,23367.4256938477,37707.9357365878,15360.4531867117,20860.6855493166
"444",57023.4071223166,22977.2539166163,37085.6841097341,15368.201260888,20860.8544643626
"445",57527.049555734,22621.3416539104,37206.5944388804,15166.0865512633,20558.8349077607
"446",56940.5152671205,22788.7890130125,37305.7143798225,15365.0449581932,20204.9333121937
"447",57172.9875048632,22717.9447809304,36836.0192812871,15535.1575045942,20655.0124428016
"448",56915.1436770519,22956.8476451019,35925.4673300022,15766.1257444557,21174.2171045986
"449",58749.0383089222,22511.7817202649,36222.3978229852,15972.3012842085,21096.8018134067
"450",59540.0538773443,23431.6214978283,36239.2430614739,15916.0060081375,20399.2478984018
"451",57581.5287068511,22996.3124250942,36050.6861913937,15818.9275226801,20684.5955891799
"452",57254.8204665667,22782.5930302904,35806.2419227729,15145.0020866095,20714.0782228332
"453",56817.2946611936,21964.0753975142,36925.1969949409,15238.0518941356,21157.9642067828
"454",56729.295727764,21592.5471352184,36477.3832542424,15193.8888665051,21168.9080666828
"455",55789.9596184761,21569.3846876155,36905.7699894588,15027.4628399325,21067.8233525556
"456",55384.6519035599,21294.0455111681,36821.1111703934,14970.7628150719,21392.8806564768
"457",54872.8599993637,21096.8181012778,37504.2720709958,14997.3118808605,21474.054041407
"458",54805.0852492708,20886.6315446468,38134.3893050902,15054.5222636132,20928.6597083709
"459",54527.8305796403,21161.9129153121,36901.461442331,15220.4452434585,21225.2614483655
"460",55163.2039634644,21213.3139021558,36239.6006584388,15286.6861084299,21354.5466169574
"461",54320.3027319551,21102.6773775555,35915.3052356191,15197.0026519013,21371.9088405694
"462",54988.0021426432,21158.0434937725,35205.199024335,15020.9104500895,21619.1392054106
"463",56284.4820072287,20814.3551668363,34830.964879089,14787.6611072132,21049.2258335485
"464",56287.8887628023,20861.9886224947,34548.223625083,14731.1221096952,20781.719571092
"465",57025.228667796,21356.490893008,35659.5805220789,14926.8474497297,20781.5849524557
"466",56167.4700976275,21646.4598523221,35188.1545321152,15273.3557502985,20628.3791501181
"467",57699.4981263901,21522.3918715417,34916.4962699963,15590.1707422949,21227.1658973736
"468",56563.512184164,21948.8869135676,34207.0940096593,15486.864885885,21371.9016118624
"469",57284.9106842373,21577.2694571425,33364.1233623094,15670.1704936423,21180.5340487601
"470",57269.7426562885,21388.4389593191,33897.200869714,15779.1101623865,21461.4536948698
"471",57862.481897303,21459.4614070529,33892.8792431593,15807.1982461045,21242.4315493394
"472",57908.5130067322,21245.6569594384,33804.6571024074,15930.3458056632,20910.9571371974
"473",58542.9858696836,20942.6997288127,34560.8439111012,15840.781850937,20990.3299626177
"474",58566.0437247561,21407.7068875725,34456.8177268388,15672.7224584438,20868.8551810236
"475",57936.9525148797,21745.0126016902,33867.5730734386,16349.2547576487,19973.5301231236
"476",58793.8732064346,21504.9357464991,33837.7651589719,16702.3506862622,19596.8386880445
"477",58650.00008285,21298.0475862096,33494.6237648242,16588.6544662492,19338.5361708454
"478",59451.774667412,21386.6603834912,33680.8382973249,16475.5823061673,19184.9574759787
"479",59153.0962969864,20982.0999520713,34249.3769328925,16831.7267185531,19743.6372950381
"480",60767.9395373426,20678.5060223849,34372.9753371299,16933.5488077587,19320.1768896755
"481",61346.0085584054,20733.0903373105,34250.6601221032,16966.064618013,19027.1106895601
"482",61594.5312192002,20383.1394670583,34510.9256771486,16740.014199652,19583.2665053516
"483",61659.0590062584,20453.2362015444,33140.1323481914,16877.3851256394,19454.6329614288
"484",60797.4279902991,20381.0744358213,33660.7319021442,16767.3220623108,19333.7333912914
"485",59557.7273096787,19911.4279931653,33627.8983507013,16479.0169824986,19554.020382228
"486",58308.0460017392,19233.3926115921,32967.389016364,16512.7005891575,19615.8851015977
"487",58149.000871923,19321.7612129514,32903.698057518,16560.8770503247,19531.9004384646
"488",58991.4393062454,19213.929294584,32385.4537380099,16705.6009454863,19353.3081019508
"489",59877.6165065691,19679.8932105115,32357.8716057089,16116.8861438212,19219.3563872016
"490",62981.6279490857,19920.5209684811,31475.6859320726,15890.1061915101,19375.9746827833
"491",63714.5314171699,19757.3996434379,31198.6664595958,15982.3364734412,18821.4375803354
"492",64613.0577969316,19905.3158660012,31190.4297573787,16000.7115585164,18540.9679419062
"493",65310.0697628268,20177.0632445041,30954.5331461198,16212.3470939592,18599.6533994967
"494",66048.5353162151,20205.8659641924,31101.9562012569,16263.9638448385,18806.98628854
"495",65839.1873138831,20286.0764555449,30508.0762716559,16386.8866387818,18462.32308251
"496",67211.8327641415,20601.3642600488,30438.3768344728,16642.3512912899,18600.7170473155
"497",68692.063489133,20558.8536630343,30848.1341690476,16755.7333223443,18210.4683986245
"498",68803.4263271165,20537.6903367109,32164.2889136003,16630.2036769392,17959.9181570443
"499",68617.9480824688,20245.8696367963,31800.8465837041,17154.0426841238,17657.7368932291
"500",68646.2288411755,20188.8312284698,32735.1451655251,17001.950198848,17589.1254418463
"501",69126.5722002412,20064.1649773276,32466.4246441027,17159.4423355075,17708.1972084722
"502",70226.5283958775,19569.7967957226,32795.1464199636,17311.2814023488,17612.7477153821
"503",68725.0443392683,19941.070129918,33433.9184385277,17383.2273386096,17803.5908275593
"504",69366.0836817898,20215.6088668683,33681.6574930839,17533.2863408358,17158.4378683381
"505",69003.1354660165,20707.5716724529,33719.9911863332,17788.5990059511,17399.4457833231
