"","rep.0..days.","rep.0..days.","rep.0..days.","rep.0..days.","rep.0..days."
"325",29795.4084104891,31464.1926830526,29578.7855875853,33166.2498429736,33996.6271415458
"326",29831.7652686169,31606.2324111178,29574.2658543523,33705.9062712786,34003.4185664615
"327",29763.6375541711,31431.6632717055,29582.8550460865,33808.0864177491,34002.0544534678
"328",29718.6409913888,31479.1019697306,29584.6632236865,33840.1609973576,34027.9516918046
"329",29724.5927849103,31443.2610236409,29589.5707480754,33508.01074856,34038.5849732879
"330",29719.737148823,31699.5589316981,29585.5061600489,33445.5851867809,34005.9535455008
"331",29699.7820479122,31562.4367346863,29581.3199091063,33523.3704340325,34011.6146875511
"332",29716.1319258135,31491.3664062309,29583.7701692018,33652.4318933149,34009.7816642297
"333",29690.9785360144,31423.9657119563,29589.0694163644,33796.0446012327,34034.4082835378
"334",29726.1031019812,31268.4256211502,29585.5608461471,34014.3532488862,34037.8682612664
"335",29737.1571754388,31269.2981894827,29590.7720118401,33974.3255644789,34014.8081937436
"336",29757.9526612134,31167.9352409485,29601.1730270367,33720.1684284694,34025.3544897346
"337",29818.4916254263,31149.78783979,29598.9920058997,34131.8073638036,34051.9355954811
"338",29773.7366046984,31197.702537384,29609.8555874713,33595.8544216191,34059.9357713987
"339",29878.6548618994,31171.1086891182,29592.7149546916,33897.864807087,34088.139511944
"340",29876.8776046197,31156.3851402633,29603.1170457687,33522.9761798186,34098.7443862699
"341",29788.6752844921,31139.2924447204,29622.0475142522,33492.4935148219,34080.6129253101
"342",29810.8816300664,31179.559958878,29633.7139420841,33259.1779179036,34098.1420163847
"343",29816.6219932477,31082.4222368603,29630.6413061706,33117.2411997848,34077.1742990463
"344",29766.6904971862,31042.5767359741,29635.085047807,33180.1941217922,34055.6373482421
"345",29778.2470852997,31030.6308421971,29629.382521701,32962.307834867,34064.2801519449
"346",29770.0140936009,31061.005460062,29636.5051881607,33234.5367180073,34062.6585445725
"347",29736.6903740366,31072.2716470395,29648.7995707913,33239.8183102102,34033.885507122
"348",29761.7149485542,31021.9289049796,29654.187958012,33296.0799769506,34022.4269447622
"349",29750.355505334,30991.3873862371,29648.4038424663,33497.5629194771,34031.8709928683
"350",29738.8294168367,31011.5594714476,29642.7598123913,33446.4009980637,34012.389451559
"351",29724.1716626159,31061.6745513879,29638.3241907735,33502.8657431884,34011.5478192032
"352",29753.9634289566,31026.0613023544,29637.5878886079,33505.7865973759,34010.6695521539
"353",29753.5712016401,31029.6712925761,29645.038208337,33973.3208432468,34007.3925510085
"354",29737.4923369303,31037.9107999309,29646.4427933468,34086.6995810643,34010.7215679334
"355",29728.1962685428,31034.513658232,29637.6710398983,34012.0675324731,34009.9854882308
"356",29710.6414689925,30978.100526808,29648.0539860171,34079.4225071228,34008.6116624714
"357",29722.3128368602,30972.4168418778,29640.266284759,33895.9513048822,34008.4370945695
"358",29702.7275915388,30980.6787061245,29648.6579331977,33602.2749336711,34009.2170160281
"359",29696.9845307418,30988.8988650817,29658.3739854901,33656.5829083695,34010.0444719761
"360",29691.5934859564,30987.1259614699,29667.5789513561,33772.9171130884,34014.3225900351
"361",29690.3660500906,30995.3853225266,29678.4344739242,33854.2947710008,34014.619457771
"362",29689.6967094382,30974.6948253992,29683.5092439797,33798.0362141628,34012.9514108035
"363",29690.511638355,30969.6758434958,29685.0484563476,33539.5038044471,34014.132595543
"364",29691.3244857407,30967.4013280924,29687.4121546387,33762.0002999909,34015.5312509998
"365",29692.2798732197,30966.5403346539,29691.1595246656,33613.2901825918,34019.4390134319
"366",29693.225020772,30967.3242953075,29692.9062806158,33234.8155201476,34018.143453792
"367",29693.8054472161,30968.2346673334,29693.5614762934,33311.684981559,34018.1857569765
"368",29694.6184545661,30969.1357224721,29697.3499224412,33576.8977227017,34019.1886569701
"369",29695.4684706488,30970.0442372788,29698.7629922321,33736.4132563743,34021.5522603288
"370",29696.5872908564,30970.9690207531,29698.6246807763,33539.2564485421,34031.7119859958
"371",29697.4910011802,30971.8838420035,29699.0698198302,33619.5757757145,34024.7072143727
"372",29698.4457557962,30972.8083812351,29697.7281672538,33607.1906048475,34022.6821600358
"373",29699.2754867868,30973.7228121087,29700.9130599046,33648.6156964989,34023.2815456719
"374",29700.1557287513,30974.6337884903,29701.3951250765,33629.0039244839,34024.2165155466
"375",29701.071234945,30975.5519875384,29701.663376141,33173.1933283755,34025.2797577522
"376",29701.9520665696,30976.4703559746,29704.075225978,33179.445059299,34025.9770328864
"377",29702.8832864352,30977.3887600873,29706.8250155629,33068.4950675891,34026.9905788984
"378",29703.7464370226,30978.3071933564,29705.0421489532,32960.770983671,34028.0058263945
"379",29530.4148740286,30847.4034216162,29395.4236325975,32524.3494562294,33872.4889046196
"380",29787.0157292054,30884.8979267041,29498.035263617,32529.8625647773,33842.6473498595
"381",29749.0241755401,30853.0899257674,29503.3943063572,32527.1594246301,33795.8082714768
"382",29733.1478220088,30785.1927897842,29361.6371882014,32583.449946193,33850.7601299208
"383",29878.4737349029,30794.4784487037,29319.5921294907,32644.5815811058,33817.1860266979
"384",29683.6780970595,30835.1543342918,29292.1408265791,32705.0670743717,33867.3594079017
"385",29581.0026592722,30848.1375735255,29288.6073658285,32864.5592531028,33898.7583108424
"386",29409.9056004706,30803.0304938861,29198.6191174729,32851.7977381763,33835.9947336224
"387",29352.3687842696,30782.9024638434,29227.2371196448,32858.0802499574,33848.0964255851
"388",29278.2293995538,30711.9388507121,29217.3472354867,32816.7288145366,33789.0055804393
"389",29430.6854299348,30750.5223133123,29124.19440891,32928.0022481282,33801.8724491167
"390",29699.750906633,30718.0366016045,29103.465419112,32810.6627648636,33805.0254722929
"391",29750.1535207045,30666.7469822876,29021.084629216,32797.6523101594,33760.836610561
"392",29712.4020403532,30663.9987047159,29021.9084608523,32918.6526167794,33810.8231728817
"393",29702.1767436768,30643.2430745322,29022.7323186424,33009.4042557474,33787.7155752261
"394",29570.5693626398,30614.9868740566,29023.5562025871,32926.2662074867,33837.595227117
"395",29395.537175431,30601.716047413,29024.3801126873,33005.4419341175,33810.8496118294
"396",29546.367151964,30609.4218696246,29025.2040489437,33320.6337466614,33813.8981834196
"397",29572.1960352014,30626.4086452196,29026.0280113573,33290.689181927,33778.1364030385
"398",29550.0265789669,30587.6357426755,29026.8519999289,33313.8138471156,33757.2904314045
"399",29419.3504274579,30578.0392477869,29027.6760146592,33397.7132294344,33719.3673289266
"400",29508.2178206894,30590.4203096523,29028.5000555491,33222.3926095267,33709.5194311063
"401",29443.6053254046,30592.1571789538,29029.3241225995,33326.3430778946,33736.9240639007
"402",29612.7701416692,30583.2388621481,29030.1482158112,33326.7819003526,33728.9797956955
"403",29573.71349922,30581.2813144611,29030.9723351849,33290.9417620105,33736.7855308824
"404",29538.4576773165,30595.8484704581,29031.7964807216,33316.8616474438,33756.1015089831
"405",29517.0190701073,30613.8199547711,29032.6206524221,33248.1186763576,33752.6405018704
"406",29581.2613036591,30609.9357382261,29033.4448502871,32939.032217493,33676.5031804684
"407",29531.9865997486,30655.9577882223,29034.2690743176,32950.0706025537,33675.1421244739
"408",29478.0346537626,30666.8648900577,29035.0933245144,32830.1545184696,33705.5080064277
"409",29306.0670721922,30665.8367350401,29035.9176008782,32865.3679060584,33710.9789005515
"410",29165.0543334891,30666.7226423682,29036.7419034099,32801.0622691329,33703.3408880291
"411",29204.8537002589,30666.4709720248,29037.5662321104,32672.6126594899,33766.0457241552
"412",29290.6007016909,30657.1834607347,29038.3905869805,32614.3642989642,33786.0498015058
"413",29221.6592192192,30638.0685064241,29039.214968021,32648.5282798055,33733.286262018
"414",29183.7149165045,30628.3791295409,29040.0393752327,32587.0955185911,33717.6618512785
"415",29171.5447553444,30631.9363302943,29040.8638086165,32590.1500261335,33685.9867544916
"416",29034.6243795804,30651.4785352357,29041.6882681732,32571.5916132833,33715.64265328
"417",29035.4486410568,30641.1749644122,29042.5127539037,32617.0669689771,33706.4706327778
"418",29036.2729287007,30634.5196296189,29043.3372658087,32595.4338111834,33722.2831576907
"419",29037.0972425129,30620.6939668981,29044.1618038891,32572.9314208637,33687.624017081
"420",29037.9215824942,30589.9420975473,29044.9863681457,32586.7553237461,33707.5744969701
"421",29038.7459486454,30592.405420219,29045.8109585794,32527.5701733321,33736.6961960984
"422",29039.5703409674,30580.138220149,29046.635575191,32533.5612098708,33715.2299958074
"423",29040.394759461,30600.4744220001,29047.4602179813,32568.8597481901,33695.6325238405
"424",29041.219204127,30610.2453765407,29048.2848869512,32531.5097107815,33672.1181966934
"425",29042.0436749663,30622.3067000109,29049.1095821014,32571.5715774173,33682.4185319708
"426",29042.8681719797,30632.6728862146,29049.9343034329,32559.6339421988,33688.3918876951
"427",29043.692695168,30640.3869623227,29050.7590509463,32561.8305098991,33727.6740913247
"428",29044.517244532,30658.2591524105,29051.5838246427,32542.9942624937,33753.7658168262
"429",29045.3418200727,30661.6241229976,29052.4086245228,32500.993285465,33785.9178467506
"430",29046.1664217907,30665.6048946182,29053.2334505874,32496.1771983582,33747.608613586
"431",29046.9910496871,30700.6988814255,29054.0583028374,32570.7683898216,33759.977293943
"432",29047.8157037624,30684.3413149781,29054.8831812736,32617.1448318505,33720.9305610794
"433",29048.6403840177,30655.3242282742,29055.7080858968,32732.4299081953,33793.8606649623
"434",29049.4650904538,30674.3233445753,29056.5330167079,32799.7756189532,33787.6231123454
"435",29050.2898230714,30697.8151336127,29057.3579737077,32918.9026420925,33848.3436421155
"436",29051.1145818714,30662.3303353613,29058.182956897,33060.4938183783,33832.9362687841
"437",29051.9393668546,30641.6882441601,29059.0079662767,33121.4675560643,33764.0247993457
"438",29052.764178022,30631.3249452538,29059.8330018475,33130.6050299376,33822.8453240986
"439",29053.5890153742,30616.2057521656,29060.6580636104,33275.2279007866,33734.6933272071
"440",29054.4138789121,30645.7360828798,29061.4831515661,33239.1275142054,33743.0785765818
"441",29055.2387686366,30606.9177545871,29062.3082657155,33225.767475142,33763.6149302635
"442",29056.0636845485,30616.3161230442,29063.1334060595,33431.9679251114,33728.4859193196
"443",29056.8886266486,30610.9621603184,29063.9585725987,33291.962945221,33695.2401263737
"444",29057.7135949378,30623.6381125182,29064.7837653342,33282.2994151053,33693.8821112215
"445",29058.5385894168,30638.5008107784,29065.6089842667,33397.0712011146,33710.8658740271
"446",29059.3636100866,30629.1582939318,29066.434229397,33273.4875073821,33736.4608760814
"447",29060.1886569479,30631.005414571,29067.259500726,33173.567742089,33701.3789081934
"448",29061.0137300016,30620.2456288367,29068.0847982545,33049.8282063649,33675.3382692874
"449",29061.8388292485,30637.9267503199,29068.9101219833,32948.6220214648,33677.4372806037
"450",29062.6639546895,30605.4251962289,29069.7354719133,32967.9691951955,33712.7556506591
"451",29063.4891063253,30616.2073607763,29070.5608480453,33007.1074267705,33693.8412261466
"452",29064.3142841568,30622.4275204258,29071.3862503801,33373.5379218596,33690.9951424077
"453",29065.1394881849,30662.8176387403,29072.2116789186,33310.3283800048,33672.279416666
"454",29065.9647184103,30689.974539751,29073.0371336616,33331.9628841578,33671.3244189952
"455",29066.7899748339,30689.0750259964,29073.8626146099,33433.3541230347,33673.8040257966
"456",29067.6152574566,30713.3977386419,29074.6881217644,33465.9980857949,33664.7273422171
"457",29068.4405662791,30732.7941995407,29075.5136551259,33442.7480419828,33662.8778769209
"458",29069.2659013024,30756.793206193,29076.3392146952,33399.1071291835,33676.1209522471
"459",29070.0912625271,30717.0900081583,29077.1648004731,33286.7222233179,33667.5457571764
"460",29070.9166499542,30707.6001705908,29077.9904124605,33239.8936041728,33664.6790899892
"461",29071.7420635846,30716.0962524156,29078.8160506583,33289.527086434,33664.2569560333
"462",29072.5675034189,30706.0615932177,29079.6417150672,33399.1046230313,33660.76625678
"463",29073.3929694581,30743.9786520001,29080.4674056881,33558.574967092,33670.0945549418
"464",29074.2184617029,30732.9365512161,29081.2931225218,33595.5031913943,33676.3127835604
"465",29075.0439801543,30676.7064545782,29082.1188655692,33447.2807369076,33675.6671074374
"466",29075.8695248131,30653.0592061402,29082.944634831,33210.2872496412,33679.3615682473
"467",29076.69509568,30658.4691425647,29083.7704303082,33019.4405920416,33666.3119454511
"468",29077.5206927559,30633.6931664247,29084.5962520015,33069.4980194445,33664.7018876716
"469",29078.3463160417,30650.0091685772,29085.4220999118,32962.7754891919,33667.0397343793
"470",29079.1719655382,30659.2743099653,29086.2479740399,32900.6204861028,33664.4859897452
"471",29079.9976412462,30652.0407844343,29087.0738743866,32879.4717030735,33666.6843431328
"472",29080.8233431665,30663.3496909738,29087.8998009528,32814.9758677781,33670.682204529
"473",29081.6490713,30684.9850324438,29088.7257537393,32847.9932254068,33669.689110332
"474",29082.4748256475,30647.4695400443,29089.551732747,32923.1266161027,33671.2147082821
"475",29083.3006062098,30630.4992961982,29090.3777379766,32631.8328484655,33692.3409040137
"476",29084.1264129878,30638.1531393166,29091.2037694291,32527.8001110344,33709.61792734
"477",29084.9522459824,30645.8979163849,29092.0298271051,32548.5652585487,33725.3014596363
"478",29085.7781051942,30639.2120862614,29092.8559110057,32571.4203790069,33735.2288100323
"479",29086.6039906243,30659.2453475666,29093.6820211315,32481.6808924585,33695.3598813929
"480",29087.4299022733,30680.023421273,29094.5081574835,32457.7810181682,33716.8527336149
"481",29088.2558401421,30670.6939094269,29095.3343200624,32447.0371824412,33738.1941294806
"482",29089.0818042317,30701.4048766257,29096.1605088692,32480.2164075355,33696.6404358132
"483",29089.9077945427,30687.7066463266,29096.9867239045,32449.4604281312,33700.4273787215
"484",29090.733811076,30689.9864788793,29097.8129651694,32461.812412674,33704.1656719673
"485",29091.5598538326,30751.3037441171,29098.6392326645,32515.4586258674,33692.2926618513
"486",29092.3859228131,30918.805002782,29099.4655263908,32499.0928509787,33688.8794998045
"487",29093.2120180184,30876.9804301105,29100.291846349,32480.2065229864,33689.9078646026
"488",29094.0381394494,30900.6680242743,29101.11819254,32445.0916087688,33693.9759013699
"489",29094.8642871069,30759.3950295608,29101.9445649647,32584.3317443202,33696.9430086329
"490",29095.6904609917,30706.951493736,29102.7709636238,32662.5227405922,33689.9384905864
"491",29096.5166611047,30723.9972923578,29103.5973885182,32611.4969321364,33711.6446458011
"492",29097.3428874467,30691.9199875542,29104.4238396488,32591.7627981006,33730.1457236287
"493",29098.1691400185,30656.6309476022,29105.2503170163,32507.850461782,33718.6025593221
"494",29098.995418821,30649.1039458532,29106.0768206216,32481.8536774118,33700.6900340752
"495",29099.8217238549,30640.1552501814,29106.9033504655,32442.5063702365,33718.2645619415
"496",29100.6480551212,30628.6156997933,29107.7299065489,32395.4773940091,33703.1144806904
"497",29101.4744126206,30628.052493244,29108.5564888725,32379.7182774234,33728.0827932099
"498",29102.300796354,30627.4883112727,29109.3830974373,32382.7538079978,33753.2589094206
"499",29103.1272063222,30629.6048279342,29110.2097322441,32363.3805147587,33808.7163594598
"500",29103.9536425261,30628.9812710154,29111.0363932936,32364.178953444,33808.9400707624
"501",29104.7801049665,30629.0896074823,29111.8630805868,32364.0610930722,33751.9477881647
"502",29105.6065936442,30633.6472177752,29112.6897941244,32364.9090669218,33749.2385219843
"503",29106.43310856,30629.775064876,29113.5165339073,32365.8384729916,33697.4019814115
"504",29107.2596497148,30630.6467852234,29114.3432999364,32366.7684889719,33903.0566535735
"505",29108.0862171095,30631.5217148821,29115.1700922124,32367.6985344801,33693.5407780156
